"City","State","Abbr","Latitude","Longitude"
"Gordon","Alabama","AL",31.1438041,-85.0934183
"Woodville","Georgia","GA",33.6671059,-83.1060928
"Chunky","Mississippi","MS",32.3274881,-88.9301723
"Shickley","Nebraska","NE",40.416339,-97.7240239
"Rensselaer Falls","New York","NY",44.5907701,-75.3197948
"Weston","Texas","TX",33.3258,-96.642341
"Ivor","Virginia","VA",36.9010567,-76.8946516
"Copper Center","Alaska","AK",61.9845493,-145.3543424
"Carthage","Arkansas","AR",34.0725481,-92.5554996
"Chauncey","Georgia","GA",32.1066206,-83.0649192
"Diagonal","Iowa","IA",40.810899,-94.3418534
"Glenview Hills","Kentucky","KY",38.2951743,-85.6383317
"Varnado","Louisiana","LA",30.8953013,-89.8318654
"Northmoor","Missouri","MO",39.1845092,-94.6054883
"Laclede","Missouri","MO",39.7873541,-93.1697198
"Hume","Missouri","MO",38.0904124,-94.5832136
"Ione","Oregon","OR",45.5032039,-119.8198316
"Donaldson","Pennsylvania","PA",40.636344,-76.4057601
"Iron City","Tennessee","TN",35.025363,-87.5840519
"Deweyville","Utah","UT",41.6932244,-112.0882684
"Auburn","Wyoming","WY",42.794359299999996,-111.0134559
"Tununak","Alaska","AK",60.580477,-165.259486
"Hiltonia","Georgia","GA",32.8833392,-81.6614873
"Woodland","Illinois","IL",40.7141576,-87.7305426
"Fulton","Indiana","IN",40.9461469,-86.2641797
"Libertyville","Iowa","IA",40.9582433,-92.0501957
"Cherrywood Village","Kentucky","KY",38.26147,-85.654714
"Brownsboro Village","Kentucky","KY",38.2629167,-85.6658537
"Georgetown","Louisiana","LA",31.758579,-92.380308
"Beauregard","Mississippi","MS",31.7177934,-90.3886871
"Brainard","Nebraska","NE",41.1816021,-97.002217
"Holloway","Ohio","OH",40.1617731,-81.1308677
"Waldo","Ohio","OH",40.4597554,-83.0848278
"Midway","Ohio","OH",39.7329519,-83.4764235
"Ralston","Oklahoma","OK",36.5035371,-96.7375381
"Mansfield","Washington","WA",47.8118266,-119.6383926
"Lowell","Wisconsin","WI",43.3335557,-88.8136789
"Dewhurst","Wisconsin","WI",44.4587366,-90.7373561
"Meeteetse","Wyoming","WY",44.1528905,-108.860971
"Mecca","Indiana","IN",39.7270981,-87.3316529
"Stilesville","Indiana","IN",39.6367932,-86.6330107
"Honor","Michigan","MI",44.6663583,-86.0194559
"Lake","Mississippi","MS",32.3406813,-89.3294512
"Brookline","Missouri","MO",37.179117,-93.417279
"Junction City","Missouri","MO",37.569631,-90.286815
"Cold Brook","New York","NY",43.2398746,-75.0388692
"Poospatuck","New York","NY",40.7887223,-72.8324925
"Oceanside","Oregon","OR",45.459022,-123.966014
"Mill Creek","Pennsylvania","PA",40.4370597,-77.9309189
"Bicknell","Utah","UT",38.3394534,-111.5442274
"Koosharem","Utah","UT",38.5130747,-111.8823016
"Hancock","Vermont","VT",43.9054796,-72.9217965
"Watterstown","Wisconsin","WI",43.1615766,-90.6083976
"Flat Rock","Illinois","IL",38.9036843,-87.6733752
"Campbell Hill","Illinois","IL",37.9295781,-89.550367
"Latonia Lakes","Kentucky","KY",38.968222,-84.498546
"Sadieville","Kentucky","KY",38.391711,-84.5364338
"Casnovia","Michigan","MI",43.231998,-85.7874506
"Fortine","Montana","MT",48.7701421,-114.8860199
"Simms","Oklahoma","OK",35.3987097,-95.1647055
"Richland Springs","Texas","TX",31.2707778,-98.9460516
"Arpin","Wisconsin","WI",44.5394675,-90.031909
"Weirgor","Wisconsin","WI",45.7004593,-91.2341661
"Kellnersville","Wisconsin","WI",44.2251672,-87.8031146
"Saxon","Wisconsin","WI",46.497724,-90.41935
"Cazenovia","Wisconsin","WI",43.5252516,-90.2040401
"Fargo","Georgia","GA",30.6868144,-82.5715269
"Marshall","Indiana","IN",39.8476795,-87.1867846
"Ghent","Kentucky","KY",38.7331445,-85.0624802
"Eubank","Kentucky","KY",37.2791822,-84.6550471
"Tyringham","Massachusetts","MA",42.2410142,-73.1812633
"De Tour Village","Michigan","MI",45.9830066,-83.9132339
"Clifford","Michigan","MI",43.3151286,-83.1796001
"Puckett","Mississippi","MS",32.0839875,-89.7827728
"Agency","Montana","MT",48.257148,-109.772875
"Weston","Nebraska","NE",41.1931403,-96.7419847
"Inlet","New York","NY",43.7217896,-74.7148359
"Bendersville Station‐Aspers","Pennsylvania","PA",39.979613,-77.226122
"Ethan","South Dakota","SD",43.5463329,-97.9830447
"Scipio","Utah","UT",39.2479742,-112.1045187
"Peter","Utah","UT",41.7774953,-112.0003255
"Maple Falls","Washington","WA",48.926267,-122.078699
"Cuba","Alabama","AL",32.4407329,-88.374798
"Harpers Ferry","Iowa","IA",43.2009521,-91.1526659
"Natoma","Kansas","KS",39.1885965,-99.0242021
"Dodson","Louisiana","LA",32.0807769,-92.6587163
"Aquinnah","Massachusetts","MA",41.334439,-70.795933
"Lincoln","Michigan","MI",44.684367,-83.4125679
"New Munich","Minnesota","MN",45.6308331,-94.7525455
"Lake Lafayette","Missouri","MO",38.9487758,-93.9687053
"Petersburg","Nebraska","NE",41.8535716,-98.0810643
"Sagaponack","New York","NY",40.9308947,-72.2687188
"Duane Lake","New York","NY",42.7522393,-74.1073269
"Fayetteville","Ohio","OH",39.1848356,-83.9317491
"New Athens","Ohio","OH",40.1844215,-80.994287
"Tupelo","Oklahoma","OK",34.6024444,-96.4203954
"Mill Creek","Oklahoma","OK",34.401033,-96.8252023
"Mount Gretna Heights","Pennsylvania","PA",40.2487502,-76.4664292
"Kennard","Texas","TX",31.3575032,-95.1853695
"Beaux Arts Village","Washington","WA",47.5856732,-122.204563
"Molitor","Wisconsin","WI",45.2523124,-90.5082946
"Derby Acres","California","CA",35.2440253,-119.603833
"Fillmore","Illinois","IL",39.1153695,-89.2785108
"Bronson","Iowa","IA",42.4090069,-96.2113577
"Longton","Kansas","KS",37.3778316,-96.082901
"Moscow","Kansas","KS",37.3251752,-101.206712
"Oslo","Minnesota","MN",48.1946068,-97.1329995
"Deer Creek","Minnesota","MN",46.3905526,-95.3224474
"Frankford","Missouri","MO",39.4932521,-91.3210096
"Evaro","Montana","MT",47.0739489,-114.0259746
"Inglewood","Nebraska","NE",41.4152151,-96.5019391
"Richville","New York","NY",44.4150698,-75.3924535
"Lore City","Ohio","OH",39.983203,-81.4600768
"Clinchco","Virginia","VA",37.1573975,-82.3544615
"Uniontown","Washington","WA",46.5389424,-117.0861933
"Newburg","West Virginia","WV",39.388852,-79.8536007
"Cutler","Wisconsin","WI",44.0506774,-90.2456324
"Kwigillingok","Alaska","AK",59.8763155,-163.1583365
"Pisinemo","Arizona","AZ",32.0349168,-112.3192278
"Kenney","Illinois","IL",40.0978478,-89.086001
"Sanborn","Minnesota","MN",44.2091968,-95.1298043
"Los Cerrillos","New Mexico","NM",35.4271614,-106.121142
"Kistler","Pennsylvania","PA",40.3770029,-77.8654367
"Port Clinton","Pennsylvania","PA",40.5832526,-76.0308144
"Lincoln Park","Texas","TX",33.221933,-96.972759
"Hill","Wisconsin","WI",45.4131768,-90.2374919
"West River","Wyoming","WY",44.096812,-107.980449
"Midland","Arkansas","AR",35.0932326,-94.3523503
"Peterson","Iowa","IA",42.9184171,-95.3416748
"Salt Lick","Kentucky","KY",38.1194841,-83.6156755
"Vicco","Kentucky","KY",37.2161129,-83.0608075
"Charlotte","Maine","ME",45.0108217,-67.2730042
"Ballantine","Montana","MT",45.9511513,-108.1428218
"Knife River","Montana","MT",47.454046,-104.3492984
"Blue Springs","Nebraska","NE",40.1371921,-96.6628348
"Atkinson","North Carolina","NC",34.5274581,-78.1697085
"Milburn","Oklahoma","OK",34.24103,-96.550601
"Sawyer","Oklahoma","OK",34.0184898,-95.378466
"Elco","Pennsylvania","PA",40.079185,-79.874754
"Townville","Pennsylvania","PA",41.6791383,-79.8800969
"Ramer","Tennessee","TN",35.0716738,-88.6152426
"Arroyo Alto","Texas","TX",26.136153,-97.82155
"Hedgesville","West Virginia","WV",39.5544296,-77.9944835
"Mead","Wisconsin","WI",44.8087893,-90.7306337
"Rosa","Alabama","AL",33.9927555,-86.500325
"New Douglas","Illinois","IL",38.9689617,-89.6617169
"Kampsville","Illinois","IL",39.2971831,-90.6129669
"Sheldahl","Iowa","IA",41.86429,-93.6967162
"Accident","Maryland","MD",39.6257029,-79.3199221
"Big Bay","Michigan","MI",46.8173434,-87.7080124
"Saint Regis","Montana","MT",47.3048895,-115.1039121
"Waco","North Carolina","NC",35.362648,-81.4293293
"Beech Mountain","North Carolina","NC",36.2117066,-81.891175
"Buxton","North Dakota","ND",47.6023841,-97.1000947
"Avant","Oklahoma","OK",36.4886738,-96.0601485
"Little Eagle","South Dakota","SD",45.6823006,-100.7970229
"Rives","Tennessee","TN",36.3563733,-89.0495309
"La Presa","Texas","TX",27.398305,-99.448106
"Nikolaevsk","Alaska","AK",59.8119444,-151.6105556
"Plainville","Georgia","GA",34.4052649,-85.0314888
"Ruma","Illinois","IL",38.1306295,-90.0003305
"Delta","Iowa","IA",41.3225875,-92.3304212
"Tescott","Kansas","KS",39.012783,-97.8781465
"Atkinson","Maine","ME",45.1581414,-69.06071
"Dakota","Minnesota","MN",43.9161243,-91.3600466
"Lodgepole","Nebraska","NE",41.1489288,-102.6386348
"Newcastle","Nebraska","NE",42.6524131,-96.87403
"Saint Thomas","North Dakota","ND",48.6193698,-97.4470989
"Francis","Oklahoma","OK",34.8742385,-96.592646
"Buckhorn","Pennsylvania","PA",41.0199599,-76.4941986
"Liberty","Tennessee","TN",36.0053094,-85.9779718
"Cedar Hill","Tennessee","TN",36.5511757,-87.0006857
"Lawn","Texas","TX",32.1365697,-99.7500989
"Higgston","Georgia","GA",32.216066,-82.4649418
"Keysville","Georgia","GA",33.2361886,-82.229326
"Middletown","Illinois","IL",40.1009451,-89.5911989
"Olmsted","Illinois","IL",37.1823583,-89.0839761
"Hanaford","Illinois","IL",37.9552009,-88.8310183
"Kempton","Indiana","IN",40.2877334,-86.2296549
"Druid Hills","Kentucky","KY",38.2649361,-85.6617694
"Farber","Missouri","MO",39.2742355,-91.5767081
"Beclabito","New Mexico","NM",36.8334686,-109.003827
"Speculator","New York","NY",43.52692,-74.363185
"Millerton","Oklahoma","OK",33.9834328,-95.0171294
"Youngstown","Pennsylvania","PA",40.2797826,-79.3658842
"Daisytown","Pennsylvania","PA",40.3201018,-78.9036093
"West Corson","South Dakota","SD",45.6601232,-101.5540037
"Rochester","Texas","TX",33.3142053,-99.856503
"Dungannon","Virginia","VA",36.8283619,-82.4681088
"Sun Valley","Arizona","AZ",34.254353,-111.257165
"Alma","Illinois","IL",38.7230983,-88.9119372
"Fairland","Indiana","IN",39.5865503,-85.8626583
"Granville","Iowa","IA",42.9852281,-95.8748315
"Arlington","Kentucky","KY",36.7898051,-89.0131532
"Plato","Minnesota","MN",44.7723502,-94.039337
"Rienzi","Mississippi","MS",34.7633166,-88.5339733
"Wyatt","Missouri","MO",36.91915,-89.20996
"West Havre","Montana","MT",48.5470446,-109.7308098
"Butte","Nebraska","NE",42.9124537,-98.8479041
"Hop Bottom","Pennsylvania","PA",41.7036683,-75.7656745
"Hudson","South Dakota","SD",43.1301024,-96.4556177
"Roscoe","South Dakota","SD",45.4506656,-99.3360961
"Nordheim","Texas","TX",28.9237905,-97.6140771
"Lakeside","Texas","TX",28.105254,-97.862722
"Flemington","West Virginia","WV",39.2666123,-80.1285118
"Lincoln","Wisconsin","WI",45.86256,-92.47094
"Norwood","Louisiana","LA",30.9733782,-91.1103458
"Heikkala Lake","Minnesota","MN",47.304537,-92.482705
"Canalou","Missouri","MO",36.7540186,-89.686506
"Dalton","Nebraska","NE",41.408231,-102.9707765
"Cook","Nebraska","NE",40.5105751,-96.1616373
"Midland","Ohio","OH",39.3067448,-83.910348
"Langford","South Dakota","SD",45.6024371,-97.8302408
"Mount Calm","Texas","TX",31.7562913,-96.8817445
"Neilton","Washington","WA",47.4031213,-123.8782017
"Lamont","Wisconsin","WI",42.6998966,-90.0069883
"Between","Georgia","GA",33.8182851,-83.8025183
"Cambridge","Idaho","ID",44.5717475,-116.6781013
"McCausland","Iowa","IA",41.7434074,-90.4458806
"Auburn","Iowa","IA",42.2495689,-94.8777258
"Greenleaf","Kansas","KS",39.727041,-96.9804338
"Elk City","Kansas","KS",37.2901899,-95.9103243
"Creekside","Kentucky","KY",38.2915163,-85.5700172
"New Canada","Maine","ME",47.1622867,-68.4861636
"Fort Ritchie","Maryland","MD",39.7034689,-77.5064256
"Mercer","Missouri","MO",40.5106351,-93.5299094
"Unadilla","Nebraska","NE",40.6827006,-96.2698777
"Gracemont","Oklahoma","OK",35.187763,-98.2571088
"Watts","Oklahoma","OK",36.1072536,-94.5714353
"Sportsmen Acres","Oklahoma","OK",36.2455934,-95.2515152
"Herndon","Pennsylvania","PA",40.704241,-76.843212
"Victoria","Illinois","IL",41.0333143,-90.0952273
"Waverly","Kentucky","KY",37.7097328,-87.8151111
"Kitzmiller","Maryland","MD",39.3891588,-79.1832844
"Luther","Michigan","MI",44.0387786,-85.6830012
"Lakeland Shores","Minnesota","MN",44.9494951,-92.7624192
"Brule","Nebraska","NE",41.0946991,-101.888506
"Marion","Oregon","OR",44.750353,-122.940808
"Ridgeway","South Carolina","SC",34.3065424,-80.9600822
"Wakonda","South Dakota","SD",43.0081155,-97.1059743
"Industry","Texas","TX",29.9673681,-96.4970891
"Meadow","Utah","UT",38.8863091,-112.4072016
"Bradshaw","West Virginia","WV",37.3534214,-81.8007947
"Wilson","Wisconsin","WI",45.509879,-89.850582
"Farson","Wyoming","WY",42.1517147,-109.4241087
"Dutton","Alabama","AL",34.6061524,-85.9118498
"Dinosaur","Colorado","CO",40.2405515,-109.0085896
"Bureau Junction","Illinois","IL",41.2878039,-89.3645174
"Vernon","Indiana","IN",38.9852452,-85.61055
"Lost Lake Woods","Michigan","MI",44.778577,-83.425157
"Finlayson","Minnesota","MN",46.209604,-92.9262559
"Mud Hen Lake","Minnesota","MN",47.358504,-92.37402
"Seminary","Mississippi","MS",31.5575237,-89.4989725
"Kelleys Island","Ohio","OH",41.602607,-82.7065059
"Bowersville","Ohio","OH",39.5810933,-83.7235477
"Dupont","Ohio","OH",41.054914,-84.3007933
"Cedar Crest","Oklahoma","OK",36.1214847,-95.1661783
"Cedar Valley","Oklahoma","OK",35.860246,-97.562987
"Moro","Oregon","OR",45.48381,-120.7333551
"Sodaville","Oregon","OR",44.4830423,-122.8690777
"Wallaceton","Pennsylvania","PA",40.9656378,-78.2876459
"Hedley","Texas","TX",34.8673835,-100.6590502
"Chester","Texas","TX",30.9213186,-94.6000961
"La Crosse","Washington","WA",46.814289,-117.880097
"Mitchell Heights","West Virginia","WV",37.9086967,-81.9865978
"Clyde","Wisconsin","WI",43.1256318,-90.2445343
"Eek","Alaska","AK",60.2140502,-162.0304829
"Blevins","Arkansas","AR",33.8712233,-93.5774358
"Boligee","Alabama","AL",32.7680996,-88.0285794
"Loraine","Illinois","IL",40.1525911,-91.2215706
"Rutland","Illinois","IL",40.983795,-89.0413285
"Hartsburg","Illinois","IL",40.2506887,-89.4412832
"Rock City","Illinois","IL",42.41317,-89.4709198
"Seatonville","Illinois","IL",41.3671067,-89.2748179
"Kellerton","Iowa","IA",40.7104008,-94.0504948
"Bronson","Kansas","KS",37.8958065,-95.0731127
"Hosston","Louisiana","LA",32.8860802,-93.882689
"Hartland","Minnesota","MN",43.8044784,-93.4850556
"Maitland","Missouri","MO",40.2022201,-95.0779327
"Dutton","Montana","MT",47.8475344,-111.7142494
"Crystal","New Mexico","NM",36.0300094,-108.9892149
"Parkdale","Oregon","OR",45.5130424,-121.5920764
"Pymatuning North","Pennsylvania","PA",41.6660911,-80.4653132
"Aristes","Pennsylvania","PA",40.8144304,-76.3407529
"West Union","South Carolina","SC",34.7561637,-83.0440402
"Newsoms","Virginia","VA",36.626208,-77.1248368
"Snoqualmie Pass","Washington","WA",47.4014703,-121.4110271
"Webb Lake","Wisconsin","WI",46.0196474,-92.1182599
"Blackwell","Wisconsin","WI",45.5400924,-88.520199
"Muir Beach","California","CA",37.8615645,-122.5803215
"Salem","Georgia","GA",32.7585873,-84.1936237
"Bath","Illinois","IL",40.1899724,-90.1424483
"Uniondale","Indiana","IN",40.830004,-85.2387995
"Quimby","Iowa","IA",42.6291302,-95.6438632
"Ridgeway","Iowa","IA",43.2988771,-91.9926366
"Arcadia","Kansas","KS",37.6411727,-94.6240029
"Hackensack","Minnesota","MN",46.9269085,-94.5150139
"Kidder","Missouri","MO",39.7819104,-94.1023652
"Chamisal","New Mexico","NM",36.1725355,-105.7459578
"Blackwell","Texas","TX",32.0850536,-100.3193575
"Mosquito Lake","Alaska","AK",59.4934269,-136.1868388
"Red Dog Mine","Alaska","AK",68.0644112,-162.8668688
"Bigelow","Arkansas","AR",34.9981631,-92.631107
"Iron City","Georgia","GA",31.0135827,-84.8133125
"Newdale","Idaho","ID",43.8864736,-111.6045326
"Rhodes","Iowa","IA",41.9278261,-93.1836907
"Vesta","Minnesota","MN",44.5065253,-95.4139812
"Saint Martin","Minnesota","MN",45.5027862,-94.6674177
"Augusta","Montana","MT",47.4893287,-112.3921575
"Polk","Nebraska","NE",41.0752076,-97.7837742
"Lisle","New York","NY",42.3490541,-76.0055222
"Phoenicia","New York","NY",42.0831538,-74.314328
"Mooresboro","North Carolina","NC",35.299205,-81.6985865
"Pollocksville","North Carolina","NC",35.0050286,-77.2205906
"Taloga","Oklahoma","OK",36.0403885,-98.9643416
"Garland","Tennessee","TN",35.577189,-89.755768
"Eureka","Texas","TX",32.012403,-96.292524
"Latexo","Texas","TX",31.3914308,-95.47523
"Prescott","Washington","WA",46.2988468,-118.3125536
"Hiles","Wisconsin","WI",45.822505,-88.991372
"Washington","Wisconsin","WI",45.328084,-91.235236
"Denning","Arkansas","AR",35.4251371,-93.7568036
"Gordonville","Alabama","AL",32.155711,-86.715588
"Lemon Cove","California","CA",36.3789777,-119.0312451
"Ovid","Colorado","CO",40.9605638,-102.3883521
"Pitts","Georgia","GA",31.9461836,-83.5417566
"Hindsboro","Illinois","IL",39.6849871,-88.1348569
"Steamboat Rock","Iowa","IA",42.4081347,-93.0665058
"Brandon","Iowa","IA",42.3150339,-92.003222
"Sherwood","Michigan","MI",41.9995587,-85.239424
"Saginaw","Missouri","MO",37.0278576,-94.4747205
"Amazonia","Missouri","MO",39.8894047,-94.8922764
"Maxwell","Nebraska","NE",41.0784375,-100.5257366
"Franklin","Pennsylvania","PA",40.3416815,-78.8842502
"Laporte","Pennsylvania","PA",41.4175962,-76.492176
"Penn Lake Park","Pennsylvania","PA",41.1151979,-75.7729387
"Eutawville","South Carolina","SC",33.397735,-80.3429293
"Ronald","Washington","WA",47.2337541,-121.0334778
"Enterprise","Wisconsin","WI",45.4984903,-89.3392492
"Loganville","Wisconsin","WI",43.43702,-90.0373652
"Wyoming","Wisconsin","WI",44.633781,-89.035768
"Prattsville","Arkansas","AR",34.3184948,-92.5431456
"Kelley","Iowa","IA",41.9508067,-93.6654994
"Martinsburg","Missouri","MO",39.1009841,-91.6473732
"Arcadia","Nebraska","NE",41.4248232,-99.1260619
"West Union","New York","NY",42.0444286,-77.6878828
"Oxbow","North Dakota","ND",46.6720263,-96.801835
"East Side","Pennsylvania","PA",41.0623828,-75.7621727
"Grand Junction","Tennessee","TN",35.0500198,-89.1888466
"Knapp","Wisconsin","WI",44.221738,-90.50848
"Easton","Illinois","IL",40.2320787,-89.8415843
"Rosemont","Maryland","MD",39.3337285,-77.6227602
"Sumner","Mississippi","MS",33.969317,-90.3692747
"Sangrey","Montana","MT",48.2816586,-109.8167421
"Meridian","New York","NY",43.1629633,-76.538182
"Freedom","Oklahoma","OK",36.768104,-99.1130794
"Imbler","Oregon","OR",45.4620959,-117.9631639
"Rembert","South Carolina","SC",34.1037369,-80.5305227
"Gary City","Texas","TX",32.0277278,-94.3679004
"Cornish","Utah","UT",41.9671576,-111.9587344
"Monico","Wisconsin","WI",45.6012984,-89.1425753
"Brocton","Illinois","IL",39.7154691,-87.9334808
"Michiana Shores","Indiana","IN",41.7563405,-86.818111
"Liscomb","Iowa","IA",42.1910285,-93.0061716
"Eagleville","Missouri","MO",40.4687252,-93.9859631
"Dannebrog","Nebraska","NE",41.1186055,-98.5457351
"Scotia","Nebraska","NE",41.4677782,-98.7024151
"Gatesville","North Carolina","NC",36.4073554,-76.7565917
"Reynolds","North Dakota","ND",47.6701152,-97.1088844
"Gans","Oklahoma","OK",35.3874862,-94.6950267
"Poynor","Texas","TX",32.0793421,-95.5923722
"New Post","Wisconsin","WI",45.896923,-91.1925915
"Maxville","Wisconsin","WI",44.5558708,-91.9851634
"Brooklyn","Wisconsin","WI",46.008281,-91.853122
"Burns","Wyoming","WY",41.1908709,-104.3590349
"Keams Canyon","Arizona","AZ",35.816972,-110.1999905
"Lytton","Iowa","IA",42.4233029,-94.8604989
"Ingalls","Kansas","KS",37.8286035,-100.4534897
"Brewster","Kansas","KS",39.3630458,-101.3771243
"Canada Creek Ranch","Michigan","MI",45.1769463,-84.2090212
"Schlater","Mississippi","MS",33.6397073,-90.349361
"Diggins","Missouri","MO",37.1736971,-92.8514776
"East Lynne","Missouri","MO",38.6682078,-94.2306977
"Piercefield","New York","NY",44.2231072,-74.604155
"Medina","North Dakota","ND",46.8952248,-99.2998727
"Wilmot","Ohio","OH",40.6559061,-81.6343918
"Rushville","Ohio","OH",39.7643482,-82.4303333
"Cumberland City","Tennessee","TN",36.3800461,-87.6399475
"Annona","Texas","TX",33.5818109,-94.9130785
"Morganton","Georgia","GA",34.8757095,-84.2433293
"Ewing","Illinois","IL",38.0893567,-88.8521903
"Marble Rock","Iowa","IA",42.9646078,-92.8677718
"Atalissa","Iowa","IA",41.5715946,-91.1664455
